Video_ID,Author,Comment,Comment_No_Stopword,Sentiment,Sentiment_Words
Z0By9Hj7gGk,demarco adkins,"Vince is untouchable. This man survived the steroid trial, the Benoit incident, the concussion lawsuits, AND the cancel culture????! He might really be the greatest man to have ever lived. No matter how many times you think he's done, he keeps coming back! He's the definition of a man who is focused on his vision, and nobody can deter him.  I mean she was in a leave of absence before everything happened and prob wants to spend time with their daughters but damn man, company has always been better with Stephanie at the head of things. I want to say it’s official.  The Triple H era is gone.  I’m starting to think the talks of selling the company was a way for Vince to come back.  Maybe they sell, maybe they don’t.  Maybe other things are to come.","Vince untouchable. man survived steroid trial, Benoit incident, concussion lawsuits, cancel culture????! might really greatest man ever lived. matter many times think he's done, keeps coming back! He's definition man focused vision, nobody deter him. mean leave absence everything happened prob wants spend time daughters damn man, company always better Stephanie head things. want say it’s official. Triple H era gone. I’m starting think talks selling company way Vince come back. Maybe sell, maybe don’t. Maybe things come.",0.9142,Positive
Z0By9Hj7gGk,Barry C,They should have been on the TAMA radar,TAMA radar,0.0,Neutral
Z0By9Hj7gGk,Tarrance Sutton,Please Vince let your son in-law HHH continue with creative he is on a roll.,Please Vince let son in-law HHH continue creative roll.,0.6369,Positive
Z0By9Hj7gGk,Zedric Copeland,Well Dave was very wrong 🤣🤣,Well Dave wrong 🤣🤣,-0.25,Negative
Z0By9Hj7gGk,Lady Mary- Katherine Elizabeth Wojtyla-McRaven,🌹,🌹,0.0,Neutral
Z0By9Hj7gGk,jjbasab,Stephanie just resigned. Is this a sign of things to come?,Stephanie resigned. sign things come?,-0.25,Negative
Z0By9Hj7gGk,Miguel Gonzalez,Well stephanie is gone,Well stephanie gone,0.2732,Positive
Z0By9Hj7gGk,sonny,Stephanie McMahon just resigned I'm quite sure they know the future,Stephanie McMahon resigned I'm quite sure know future,0.1513,Positive
Z0By9Hj7gGk,Dubstep Critical,Source IP🤣🤣🤣🤣🤣,Source IP🤣🤣🤣🤣🤣,0.0,Neutral
Z0By9Hj7gGk,BigDog36,so Vinces Nwo promo wasn't a work I guess.,Vinces Nwo promo work guess.,0.0,Neutral
Z0By9Hj7gGk,VileDeeds77,Vince to return to Creative.... Please God No!,Vince return Creative.... Please God No!,0.3595,Positive
Z0By9Hj7gGk,Clarence ft Daniel,He probably came back once he saw triple h working with other promotions😂,probably came back saw triple h working promotions😂,0.0,Neutral
Z0By9Hj7gGk,Campbell73,Vince!!! Go your ass home!!!! Please??!!!!!!!🥺🥺🥺,Vince!!! Go ass home!!!! Please??!!!!!!!🥺🥺🥺,-0.7208,Negative
Z0By9Hj7gGk,Brad Bowers,I'm so glad Vincent Kennedy McMahon is back I just hope he takes over creative,I'm glad Vincent Kennedy McMahon back hope takes creative,0.8316,Positive
Z0By9Hj7gGk,Bluesdog64,"If Vince comes back to take over creative, he’s far more delusional and disconnected than everyone has previously thought.","Vince comes back take creative, he’s far delusional disconnected everyone previously thought.",0.4404,Positive
Z0By9Hj7gGk,Humanoid,Surprised to hear that people are shocked VM is back. He owns the company and can do whatever he wants. Don't like it don't watch it.,Surprised hear people shocked VM back. owns company whatever wants. like watch it.,0.2732,Positive
Z0By9Hj7gGk,Reminiscin with Quinlin,Anyone should buy just not disney,Anyone buy disney,0.0,Neutral
Z0By9Hj7gGk,ALLAN BAYASBAS,i hope tony khan will buy WWE to collab with his aew,hope tony khan buy WWE collab aew,0.4404,Positive
Z0By9Hj7gGk,Nemo Ookami,Vince is so selfish that he would prefer to burn wwe/f down than give control to his children...,Vince selfish would prefer burn wwe/f give control children...,-0.4767,Negative
Z0By9Hj7gGk,Aaron Robinson,The fact I just heard oli speak have heart lyrics made me feel things,fact heard oli speak heart lyrics made feel things,0.0,Neutral
6RBfOTI-rmo,WrestleTalk,"OLI: Give us your 3 word predictions for the WWE roster using the list below!
Predicting EVERY WWE WRESTLER'S 2023...In 3 Words Or Less 👉https://youtu.be/GO5z8GpQA4s
Full WWE Roster (according to wwe.com):
Adam Pearce -
AJ Styles -
Akira Tozawa -
Alba Fyre
Alexa Bliss -
Alicia Taylor
Aliyah -
Amari Miller
Andre Chase
Angel -
Angelo Dawkins -
Apollo Crews
Asthante Adonis -
Asuka -
Austin Theory -
Ava Raine
Axiom
B-Fab -
Bad Bunny
Baron Corbin -
Bayley -
Becky Lynch -
Bianca Belair -
Big E -
Bo Dallas / Uncle Howdy
Boa
Bobby Lashley -
Booker T
Braun Strowman -
Bray Wyatt -
Brock Lesnar
Bron Breakker
Brooke Jensen
Brutus Creed
Butch -
Byron Saxton -
Cameron Grimes
Candice LaRae -
Carmella -
Carmelo Hayes
Cathy Kelley -
Cedric Alexander -
Chad Gable -
Charlotte -
Chelsea Green
Ciampa -
CM Punk
Cody Rhodes -
Commander Azeez -
Cora Jade
Corey Graves -
Cruz del Toro -
Dakota Kai -
Damien Priest -
Damon Kemp
Dana Brooke -
Dante Chen
Dexter Lumis -
Dolph Ziggler -
Dominiki Mysterio -
Doudrop -
Drew Gulak -
Drew McIntyre -
Duke hudson
Edge -
Edris Enofe
Elektra Lopez
Elias -
Elton Prince
Emma -
Erick Rowan
Erik
Fallon Henley
Finn Balor -
Franky Monet
Gigi Dolin
Giovanni Vinci -
Goldberg
Grayson Waller
Gunther -
Guru Raaj
Hank Waller
Humberto -
Ikemen Jiro
Ilja Dragunov
Indi Hartwell
Isla Dawn
Ivar
Ivy Nile
IYO SKY -
Jacy Jayne
Jagger Reid
Javier Bernal
JD McDonagh
Jey Uso -
Jimmy Uso -
Jinder Mahal -
Joaquin Wilde -
Joe Coffey
Joe Gacy
John Cena
Johnny Gargano -
Josh Briggs
Julius Creed
Kairi Sane
Karl Anderson -
Karrion Kross -
Katana Chance
Kayden Carter
Kayla Braxton -
Kenny Omega
Kevin Owens -
Kevin Patrick -
Kiana James
Kit Wilson
Kofi Kingston -
LA Knight -
Lacey Evans -
Lana
Lash Legend
Liv Morgan -
Logan Paul
Ludwig Kaiser -
Luke Gallows -
Lyra Valkyria
Mace
Madcap Moss -
Malik Blake
Mansoor
Mark Coffey
Matt Cardona
Matt Riddle -
Maxxine Dupri
McKenzie Mitchell
Megan Morant
Meiko Satomura
Mia Yim -
Michael Cole -
Mike Rome -
Montez Ford -
Mr McMahon -
Mr Stone
Mustafa Ali -
MVP -
Naomi -
Natalya -
Nathan Frazer
Nia Jax
Nick Aldis
Nikki Cross -
Nikkita Lyons
No Way Jose
Odyssey Jones
Omos -
Oro Mensah
Otis -
Pat McAfee -
Paul Heyman -
Quincy Elliot
R-Truth -
Randy Orton -
Raquel Rodriguez -
Reggie -
Rey Mysterio -
Rhea Ripley -
Rick Boogs -
Ricochet -
Ridge Holland -
Rip Fowler
Robert Roode -
Roderick Strong
Roman Reigns -
Ronda Rousey -
Roxanne Perez
Samantha Irvin -
Sami Zayn -
Sanga
Santos Escobar -
Sarah Schreiber -
Sarray
Sasha Banks -
Scarlett Bordeaux -
Scrypts
Seth Rollins -
Shanky -
Shayna Baszler -
Sheamus -
Shelton Benjamin -
Shinsuke Nakamura -
Shotzi -
Sol Ruca
Solo Sikoa -
Sonberg
Sonya Deville -
Stacks Lorenzo
Stephanie McMahon -
Stone Cold Steve
Tamina -
Tatum Paxley
Tegan Knox -
The Entire Cast of Jackass
The Miz -
The Rock
Thea Hail
Tiffany Stratton
Tony D’Angelo
Top Dolla -
Trick Williams
Triple H -
Tyler Bate
Valentina Feroz
Valhalla
Veer
Vic Joseph
Von Wagner
Wade Barrett -
Wendy Choo
Wes Lee
Wolfgang
Xavier Woods -
Xia Li -
Xyon Quinn
Yulisa Leon
Zelina Vega -
Zoey Stark",OLI: Give us 3 word predictions WWE roster using list below! Predicting EVERY WWE WRESTLER'S 2023...In 3 Words Less 👉https://youtu.be/GO5z8GpQA4s Full WWE Roster (according wwe.com): Adam Pearce - AJ Styles - Akira Tozawa - Alba Fyre Alexa Bliss - Alicia Taylor Aliyah - Amari Miller Andre Chase Angel - Angelo Dawkins - Apollo Crews Asthante Adonis - Asuka - Austin Theory - Ava Raine Axiom B-Fab - Bad Bunny Baron Corbin - Bayley - Becky Lynch - Bianca Belair - Big E - Bo Dallas / Uncle Howdy Boa Bobby Lashley - Booker Braun Strowman - Bray Wyatt - Brock Lesnar Bron Breakker Brooke Jensen Brutus Creed Butch - Byron Saxton - Cameron Grimes Candice LaRae - Carmella - Carmelo Hayes Cathy Kelley - Cedric Alexander - Chad Gable - Charlotte - Chelsea Green Ciampa - CM Punk Cody Rhodes - Commander Azeez - Cora Jade Corey Graves - Cruz del Toro - Dakota Kai - Damien Priest - Damon Kemp Dana Brooke - Dante Chen Dexter Lumis - Dolph Ziggler - Dominiki Mysterio - Doudrop - Drew Gulak - Drew McIntyre - Duke hudson Edge - Edris Enofe Elektra Lopez Elias - Elton Prince Emma - Erick Rowan Erik Fallon Henley Finn Balor - Franky Monet Gigi Dolin Giovanni Vinci - Goldberg Grayson Waller Gunther - Guru Raaj Hank Waller Humberto - Ikemen Jiro Ilja Dragunov Indi Hartwell Isla Dawn Ivar Ivy Nile IYO SKY - Jacy Jayne Jagger Reid Javier Bernal JD McDonagh Jey Uso - Jimmy Uso - Jinder Mahal - Joaquin Wilde - Joe Coffey Joe Gacy John Cena Johnny Gargano - Josh Briggs Julius Creed Kairi Sane Karl Anderson - Karrion Kross - Katana Chance Kayden Carter Kayla Braxton - Kenny Omega Kevin Owens - Kevin Patrick - Kiana James Kit Wilson Kofi Kingston - LA Knight - Lacey Evans - Lana Lash Legend Liv Morgan - Logan Paul Ludwig Kaiser - Luke Gallows - Lyra Valkyria Mace Madcap Moss - Malik Blake Mansoor Mark Coffey Matt Cardona Matt Riddle - Maxxine Dupri McKenzie Mitchell Megan Morant Meiko Satomura Mia Yim - Michael Cole - Mike Rome - Montez Ford - Mr McMahon - Mr Stone Mustafa Ali - MVP - Naomi - Natalya - Nathan Frazer Nia Jax Nick Aldis Nikki Cross - Nikkita Lyons Way Jose Odyssey Jones Omos - Oro Mensah Otis - Pat McAfee - Paul Heyman - Quincy Elliot R-Truth - Randy Orton - Raquel Rodriguez - Reggie - Rey Mysterio - Rhea Ripley - Rick Boogs - Ricochet - Ridge Holland - Rip Fowler Robert Roode - Roderick Strong Roman Reigns - Ronda Rousey - Roxanne Perez Samantha Irvin - Sami Zayn - Sanga Santos Escobar - Sarah Schreiber - Sarray Sasha Banks - Scarlett Bordeaux - Scrypts Seth Rollins - Shanky - Shayna Baszler - Sheamus - Shelton Benjamin - Shinsuke Nakamura - Shotzi - Sol Ruca Solo Sikoa - Sonberg Sonya Deville - Stacks Lorenzo Stephanie McMahon - Stone Cold Steve Tamina - Tatum Paxley Tegan Knox - Entire Cast Jackass Miz - Rock Thea Hail Tiffany Stratton Tony D’Angelo Top Dolla - Trick Williams Triple H - Tyler Bate Valentina Feroz Valhalla Veer Vic Joseph Von Wagner Wade Barrett - Wendy Choo Wes Lee Wolfgang Xavier Woods - Xia Li - Xyon Quinn Yulisa Leon Zelina Vega - Zoey Stark,-0.2714,Negative
6RBfOTI-rmo,Dominic Carranza,18:05 OMG A 28-3 REFERENCE,18:05 OMG 28-3 REFERENCE,0.0,Neutral
6RBfOTI-rmo,Jacko Wack,3:31 its like he knew😂😂,3:31 like knew😂😂,0.3612,Positive
6RBfOTI-rmo,Ethan Freed,15:19 no way they got that,15:19 way got,0.0,Neutral
6RBfOTI-rmo,GrandiaKnight,Booker T in the catering section. Called that one wrong,Booker catering section. Called one wrong,-0.4767,Negative
6RBfOTI-rmo,Jordan Rodgerson,4 days later on review Luke wins 33-29 (for guesses of rumble entrant number within 5 = a point),4 days later review Luke wins 33-29 (for guesses rumble entrant number within 5 = point),0.6124,Positive
6RBfOTI-rmo,BBL Fighting Organization,Nia jax entrance #30 spot on and random too hahaha nice,Nia jax entrance #30 spot random hahaha nice,0.7506,Positive
6RBfOTI-rmo,Cythe,Now you have come back and compare your predictions to the actual results and see who did best and also...for each that were different: Did you think WWE did it better?  Or would you have rather had your prediction?,come back compare predictions actual results see best also...for different: think WWE better? would rather prediction?,0.8156,Positive
6RBfOTI-rmo,tony Recca,Worst match Bray Wyatt he’s not worth the money.,Worst match Bray Wyatt he’s worth money.,-0.4939,Negative
6RBfOTI-rmo,Lil Bell 3,One thing I’ll say about Luke. He still thinks it’s Vince McMahon version of wwe. I can’t wait until it all blows back into his insufferable face,One thing I’ll say Luke. still thinks it’s Vince McMahon version wwe. can’t wait blows back insufferable face,0.0,Neutral
6RBfOTI-rmo,Daryl Duane Mabry,BREAKING!! THE 30TH ENTRY WARDLOW W/ TONY KAHN🤔😆,BREAKING!! 30TH ENTRY WARDLOW W/ TONY KAHN🤔😆,0.0,Neutral
6RBfOTI-rmo,DDS029,"Again, if Oli's right, commentator enters a battle royal? Done on IMPACT! about a couple of years ago now. Matthew Reiwald (spelling?). Basically in one side and out the other, but done nonetheless. Gosh, I hate it when ""sports entertainers"" try to do wrestling. Nothing original.","Again, Oli's right, commentator enters battle royal? Done IMPACT! couple years ago now. Matthew Reiwald (spelling?). Basically one side other, done nonetheless. Gosh, hate ""sports entertainers"" try wrestling. Nothing original.",-0.7854,Negative
6RBfOTI-rmo,Kareem Moye,"I like Luke Owens, D.A.D. It’s like Dr. Britt Baker, D.M.D.","like Luke Owens, D.A.D. It’s like Dr. Britt Baker, D.M.D.",0.6124,Positive
6RBfOTI-rmo,Hector Rodriguez,15:34 this aged well Nikkita got a knee injury again,15:34 aged well Nikkita got knee injury,-0.1779,Negative
6RBfOTI-rmo,Mark Waters,Do your usual prediction videos not get many views? I quite like them. I don't think this is an improvement. Plus you cant listen to the audio of this because you need to see the names.,usual prediction videos get many views? quite like them. think improvement. Plus cant listen audio need see names.,0.6997,Positive
6RBfOTI-rmo,Maryam,Less fewer,Less fewer,0.0,Neutral
6RBfOTI-rmo,Skyron Marshall,Pat McAfee returns,Pat McAfee returns,0.0,Neutral
6RBfOTI-rmo,DBP Lukcy,I really like this series I keep rewatching them 🤣,really like series keep rewatching 🤣,0.4201,Positive
6RBfOTI-rmo,DBP Lukcy,I really like this series I keep rewatching them 🤣,really like series keep rewatching 🤣,0.4201,Positive
6RBfOTI-rmo,Seyed Ibrahim,Why the whole video feels like cuts & laggy,whole video feels like cuts & laggy,0.0772,Positive
6RBfOTI-rmo,damithasap,did mike rome get fired?,mike rome get fired?,-0.5574,Negative
